temperature,steps,humidity,heart_rate,sleep_count,stress
36.8,10278.0,33.2,57.0,7.1,0
36.6,10409.0,40.8,67.0,8.5,1
37.1,4531.0,67.6,76.0,2.2,2
36.7,5547.0,68.5,69.0,2.6,1
36.7,12687.0,76.4,79.0,2.6,1
36.1,11665.0,54.2,74.0,6.7,1
36.7,5607.0,73.4,61.0,6.8,1
37.1,8475.0,71.0,57.0,9.2,1
36.2,1864.0,87.8,68.0,5.7,1
37.3,3922.0,42.9,65.0,2.5,1
36.6,7801.0,63.1,73.0,3.7,1
36.2,2204.0,66.1,63.0,2.1,1
37.1,12807.0,89.9,64.0,8.2,1
36.5,11052.0,42.1,81.0,8.5,0
37.0,14211.0,61.4,71.0,10.0,1
36.5,10709.0,50.8,63.0,5.3,0
36.6,14166.0,61.6,70.0,2.2,1
36.8,8763.0,43.9,84.0,3.9,1
36.7,9403.0,32.9,73.0,6.7,1
35.6,14678.0,64.4,76.0,9.7,0
36.0,9990.0,50.2,62.0,2.8,1
37.1,1431.0,40.9,80.0,3.0,1
36.5,11133.0,49.4,93.0,7.6,1
36.3,13677.0,33.0,62.0,7.3,0
35.9,12138.0,87.0,58.0,4.0,0
36.1,9174.0,64.9,72.0,8.5,1
35.6,10398.0,78.9,79.0,3.0,1
36.5,14863.0,55.4,69.0,9.4,0
36.3,2269.0,84.2,59.0,3.6,1
36.1,10341.0,59.0,69.0,2.7,1
36.6,4968.0,64.4,76.0,4.7,1
36.8,9961.0,59.5,66.0,3.5,1
37.6,9507.0,74.0,76.0,6.2,2
35.8,3148.0,64.0,82.0,7.5,1
37.2,3894.0,46.3,72.0,5.9,1
37.1,9703.0,38.7,70.0,7.3,1
36.2,2795.0,66.4,78.0,4.9,1
36.7,4713.0,59.4,61.0,2.2,1
36.4,12693.0,35.8,60.0,9.8,0
36.7,5579.0,53.7,67.0,8.6,0
37.4,7833.0,60.9,65.0,2.6,1
36.9,14176.0,79.6,62.0,5.6,1
36.9,4180.0,34.6,88.0,7.1,1
36.4,6455.0,50.9,92.0,3.5,1
35.9,9490.0,79.4,66.0,6.6,1
36.5,11575.0,68.9,71.0,6.3,1
37.2,13623.0,47.4,68.0,3.7,1
35.8,13817.0,80.7,81.0,3.1,1
36.1,11873.0,59.6,83.0,8.1,1
36.7,4197.0,59.9,52.0,4.6,1
36.1,1347.0,88.6,75.0,4.0,2
36.2,6373.0,86.8,57.0,7.9,1
36.4,2982.0,51.5,88.0,7.9,1
35.9,10945.0,38.4,74.0,4.2,1
36.1,10256.0,49.5,62.0,9.0,0
37.0,1616.0,31.8,68.0,7.5,1
35.9,12712.0,31.2,67.0,4.8,0
35.8,4482.0,53.7,75.0,5.4,1
36.3,7051.0,86.5,80.0,7.8,1
37.0,10351.0,82.3,59.0,3.7,1
36.5,7012.0,60.7,88.0,5.8,2
36.4,7178.0,63.9,86.0,7.2,1
36.6,1919.0,30.4,61.0,6.3,1
35.7,6620.0,42.9,71.0,6.9,1
36.8,11708.0,31.5,87.0,6.4,1
36.8,13812.0,75.3,82.0,3.6,2
36.4,6789.0,38.7,67.0,5.3,1
37.1,6930.0,82.1,78.0,6.3,1
36.0,10837.0,68.6,100.0,8.2,1
37.2,14199.0,43.8,71.0,7.2,1
36.7,4739.0,39.5,64.0,5.4,1
36.4,7162.0,67.7,72.0,9.8,0
36.6,12144.0,84.1,72.0,2.9,1
36.5,9536.0,73.1,65.0,3.7,2
37.2,2548.0,50.9,74.0,4.7,1
36.1,9788.0,65.2,57.0,3.8,1
36.2,3614.0,48.6,63.0,7.0,1
37.1,8143.0,89.9,78.0,2.3,2
36.3,8407.0,74.9,52.0,3.4,1
37.1,13267.0,66.9,79.0,4.3,1
37.4,7475.0,55.4,50.0,7.5,1
36.4,4912.0,67.1,53.0,9.0,0
36.9,4234.0,50.5,65.0,8.4,1
36.0,13240.0,31.7,73.0,3.5,0
37.0,3394.0,53.7,83.0,6.5,1
36.7,6962.0,85.8,71.0,2.2,1
36.8,3620.0,67.6,68.0,4.5,1
36.3,11826.0,35.0,76.0,8.4,1
35.8,7641.0,83.1,61.0,5.7,1
36.9,5916.0,46.1,71.0,3.2,1
35.6,6055.0,44.6,58.0,5.5,0
36.4,12931.0,47.8,71.0,3.6,1
37.1,8753.0,64.6,69.0,5.1,1
36.7,11050.0,62.7,62.0,5.9,1
37.6,13559.0,59.5,72.0,4.8,1
37.1,13624.0,73.1,72.0,9.5,1
36.3,5599.0,49.0,82.0,6.5,1
36.6,14334.0,76.9,54.0,8.7,0
36.6,1348.0,40.5,69.0,8.1,1
35.8,6276.0,77.0,62.0,7.3,0
36.1,13541.0,69.8,79.0,6.0,0
36.3,4845.0,71.0,78.0,2.0,1
35.6,4823.0,58.9,75.0,6.9,1
36.6,5237.0,70.0,63.0,4.8,1
36.5,9572.0,34.8,79.0,2.9,1
35.8,7137.0,81.1,55.0,5.6,0
36.8,11174.0,33.3,53.0,7.9,0
37.0,13529.0,38.9,57.0,9.7,0
36.7,10439.0,64.6,70.0,5.0,1
36.4,3863.0,74.4,77.0,6.3,1
36.9,14058.0,34.6,40.0,8.8,0
36.9,4703.0,85.2,83.0,4.7,1
36.8,3099.0,88.4,71.0,3.1,1
36.2,2260.0,66.4,54.0,4.3,1
36.7,8887.0,58.9,71.0,9.2,1
37.2,2593.0,74.5,81.0,3.3,2
36.3,2943.0,49.7,76.0,4.6,1
37.6,5200.0,59.6,81.0,5.7,2
36.3,4943.0,85.0,56.0,8.8,1
36.6,9459.0,87.3,66.0,9.5,1
36.3,12434.0,85.6,61.0,5.4,0
36.7,11659.0,45.7,87.0,9.5,1
35.7,4675.0,43.9,76.0,3.3,1
36.3,4434.0,47.9,98.0,3.3,1
36.1,14521.0,56.5,65.0,9.6,0
36.7,1115.0,48.9,63.0,6.1,1
37.1,13316.0,52.5,69.0,3.5,1
36.9,3796.0,67.2,84.0,5.9,2
35.4,14262.0,75.8,66.0,8.3,0
37.6,5792.0,74.1,71.0,8.6,1
36.7,7165.0,78.9,71.0,8.9,1
36.2,10900.0,31.9,70.0,6.6,1
36.7,9227.0,32.9,63.0,8.9,0
36.7,5451.0,77.4,69.0,6.1,1
36.3,8754.0,62.0,68.0,6.9,1
36.7,11230.0,64.7,70.0,8.1,1
36.3,1593.0,33.2,79.0,5.4,1
36.4,1157.0,45.3,88.0,2.6,2
36.3,7413.0,68.3,62.0,4.8,1
35.9,2846.0,81.6,66.0,7.0,1
36.7,10301.0,85.0,62.0,3.5,1
36.9,3997.0,60.0,72.0,3.2,2
36.9,7060.0,62.7,65.0,4.3,1
37.0,3767.0,80.0,72.0,2.3,1
36.8,8679.0,62.3,81.0,7.9,1
36.3,2625.0,61.0,45.0,4.1,1
37.0,1323.0,84.3,75.0,3.0,2
35.9,1716.0,77.4,65.0,7.6,1
36.1,14360.0,84.5,75.0,8.7,1
36.1,2992.0,43.1,61.0,2.2,1
37.1,10919.0,61.5,82.0,3.9,1
37.1,1951.0,80.5,79.0,9.6,2
36.8,2514.0,36.7,76.0,5.1,1
37.1,8124.0,77.7,78.0,9.5,1
36.2,7508.0,41.0,63.0,4.2,1
36.8,14322.0,78.5,64.0,3.7,1
36.5,14228.0,66.7,78.0,3.7,1
37.0,11915.0,41.6,62.0,2.7,1
36.5,9429.0,58.4,84.0,9.2,1
36.4,7369.0,70.9,67.0,9.8,1
36.9,5986.0,68.0,75.0,9.6,1
37.0,14259.0,55.6,91.0,8.8,1
36.3,9441.0,84.0,63.0,8.8,1
36.6,9107.0,61.2,71.0,7.3,1
36.1,4247.0,60.4,81.0,8.6,1
35.4,1654.0,33.7,80.0,3.7,1
36.7,14233.0,85.3,67.0,5.1,1
36.9,5392.0,40.6,65.0,7.1,1
36.7,7196.0,61.7,68.0,9.0,1
35.6,2605.0,78.2,84.0,7.3,1
36.4,12717.0,42.9,67.0,8.7,0
35.5,1387.0,61.6,71.0,5.8,0
37.3,12676.0,44.4,66.0,7.7,0
36.1,2964.0,75.6,77.0,9.8,1
37.2,13412.0,63.9,72.0,3.2,1
37.1,11217.0,81.4,60.0,9.4,1
36.1,3305.0,83.7,60.0,6.2,1
36.0,8921.0,68.9,50.0,7.1,0
36.8,5377.0,73.5,62.0,9.0,1
36.2,3495.0,63.0,78.0,5.3,1
36.7,13029.0,53.1,83.0,5.3,1
36.4,6649.0,68.9,77.0,6.2,1
35.7,6580.0,84.5,76.0,2.2,1
35.5,3378.0,55.0,69.0,6.0,1
36.7,6363.0,48.9,78.0,4.3,1
36.3,13203.0,53.3,73.0,9.4,1
36.3,6084.0,56.1,88.0,2.7,1
36.9,14322.0,34.4,69.0,5.7,1
37.2,14248.0,59.9,83.0,9.6,1
36.5,3029.0,59.7,79.0,9.2,1
36.4,3482.0,65.3,77.0,7.6,1
36.9,13077.0,51.8,50.0,6.7,1
35.9,6499.0,66.8,79.0,4.2,1
36.7,1061.0,82.7,69.0,4.9,1
36.9,4834.0,87.3,66.0,2.7,2
36.9,9367.0,65.0,55.0,8.3,0
35.6,12190.0,32.6,70.0,4.6,1
36.2,2867.0,88.2,70.0,7.3,1
36.2,2548.0,72.4,57.0,4.9,1
36.6,13909.0,50.2,55.0,5.7,1
36.8,11516.0,38.8,75.0,6.4,1
37.3,9257.0,38.6,79.0,8.4,1
36.4,11769.0,40.1,72.0,3.7,1
36.4,7004.0,32.7,82.0,5.2,1
37.2,11618.0,84.1,69.0,3.0,1
36.7,6205.0,62.4,69.0,2.6,1
37.2,4417.0,72.0,61.0,6.8,1
36.7,11206.0,79.7,54.0,3.5,1
36.0,6875.0,77.5,89.0,2.5,1
35.9,14739.0,83.0,81.0,9.2,1
35.8,5893.0,88.0,56.0,6.3,1
36.9,13904.0,56.3,72.0,3.1,1
37.2,14061.0,87.0,69.0,2.4,1
37.5,4386.0,73.4,67.0,3.0,1
37.0,12175.0,34.2,66.0,5.8,1
37.2,7063.0,70.9,74.0,7.3,1
36.3,13845.0,71.2,78.0,7.1,1
36.0,7302.0,84.4,74.0,3.2,1
37.0,11420.0,52.4,69.0,7.1,1
36.8,7538.0,65.1,68.0,5.2,1
36.7,4189.0,30.7,79.0,5.7,1
36.8,3791.0,49.9,75.0,8.4,1
36.8,6956.0,33.7,71.0,4.7,1
37.2,11577.0,61.3,70.0,3.2,1
37.2,9471.0,79.0,73.0,9.0,1
36.9,10641.0,42.4,65.0,3.7,1
37.0,4953.0,61.6,78.0,4.4,1
36.9,7740.0,42.2,59.0,7.7,1
36.4,1622.0,37.2,66.0,7.5,1
37.0,12445.0,60.7,76.0,8.4,1
35.9,14858.0,34.7,59.0,3.5,0
37.1,6696.0,65.2,54.0,4.8,1
36.0,1153.0,31.9,71.0,3.0,1
36.7,3377.0,36.4,53.0,6.3,1
36.2,10135.0,63.0,57.0,4.3,0
36.9,9569.0,65.5,78.0,7.5,1
36.6,12030.0,31.7,68.0,2.0,1
35.8,4554.0,64.4,83.0,2.5,1
36.8,11691.0,80.3,58.0,5.5,1
36.3,10632.0,73.3,69.0,9.7,1
37.0,5519.0,37.9,74.0,9.1,1
36.6,8637.0,65.5,58.0,10.0,1
36.8,3062.0,70.3,80.0,5.3,2
36.1,7336.0,32.2,75.0,2.4,1
36.3,13337.0,81.3,54.0,4.4,1
36.4,6897.0,84.4,70.0,7.4,1
37.0,12754.0,81.0,74.0,3.1,1
37.4,9264.0,79.5,64.0,4.4,1
36.2,3686.0,74.7,55.0,2.4,1
37.1,9135.0,68.0,73.0,5.8,1
35.5,8084.0,70.7,92.0,3.7,2
36.0,6581.0,78.4,66.0,2.7,1
36.1,2675.0,69.7,86.0,5.3,1
35.9,6834.0,49.7,62.0,4.8,1
35.8,2019.0,52.6,72.0,6.3,1
36.8,2383.0,83.8,78.0,8.0,1
36.5,6823.0,31.0,70.0,2.9,1
36.8,5275.0,71.9,67.0,8.3,1
36.9,13958.0,87.3,77.0,2.2,1
36.7,6260.0,72.4,89.0,5.5,2
36.9,11610.0,89.6,73.0,6.7,1
36.6,8423.0,71.3,65.0,9.7,1
36.0,10857.0,32.1,68.0,6.6,0
37.1,4642.0,79.6,95.0,3.3,2
36.3,14187.0,47.1,71.0,6.1,1
36.1,8421.0,56.8,64.0,5.2,1
36.5,12639.0,48.7,59.0,5.8,0
36.1,6111.0,46.1,52.0,3.6,1
36.4,2403.0,55.9,74.0,6.0,1
36.8,10432.0,52.7,77.0,3.2,1
36.8,1109.0,68.0,66.0,8.0,1
36.2,7654.0,78.8,70.0,6.8,1
36.4,3699.0,47.8,58.0,2.6,1
37.1,9783.0,42.8,71.0,9.1,1
36.8,14712.0,70.0,75.0,6.9,1
37.6,7502.0,70.2,65.0,4.5,1
37.2,12445.0,84.1,87.0,2.4,2
37.2,8109.0,31.0,62.0,7.1,1
35.9,7942.0,81.2,73.0,5.0,1
37.0,14026.0,61.3,78.0,9.3,1
36.6,13460.0,67.3,69.0,2.3,1
36.3,12001.0,35.5,68.0,2.3,1
36.7,5148.0,56.0,56.0,9.6,1
37.1,8630.0,43.6,84.0,9.7,1
36.9,4135.0,45.3,68.0,2.2,1
36.2,7215.0,60.2,75.0,7.7,1
37.0,7779.0,78.7,77.0,3.8,1
36.3,12643.0,74.6,64.0,7.6,0
36.7,13544.0,65.5,68.0,8.9,1
36.4,6805.0,62.4,83.0,2.8,1
36.5,1248.0,55.6,59.0,3.9,1
37.0,13065.0,88.4,91.0,2.2,2
36.1,3440.0,63.6,63.0,2.4,1
37.6,9706.0,45.2,58.0,2.2,1
35.7,1350.0,43.8,71.0,8.4,1
36.3,6593.0,66.7,92.0,4.4,1
36.8,14803.0,61.4,51.0,5.9,0
36.9,2410.0,30.5,69.0,8.3,1
36.5,6932.0,79.8,75.0,6.0,1
36.6,5300.0,72.2,70.0,5.4,1
36.8,13671.0,69.7,74.0,2.1,1
36.5,13171.0,34.1,63.0,6.5,0
37.3,4328.0,51.7,64.0,3.0,1
37.0,2137.0,86.1,69.0,8.1,1
37.0,9780.0,81.8,59.0,4.1,1
36.1,5709.0,47.1,70.0,7.4,1
36.6,10409.0,39.4,66.0,7.2,1
36.4,1450.0,56.9,65.0,6.9,1
36.1,2868.0,51.3,73.0,4.1,1
36.8,10609.0,70.9,52.0,4.1,1
36.3,3973.0,88.0,68.0,8.9,1
36.9,13006.0,51.8,93.0,2.1,2
36.1,1820.0,33.7,59.0,3.5,1
37.5,4017.0,83.9,83.0,6.9,2
36.2,14980.0,32.3,71.0,8.5,0
36.7,7063.0,87.2,64.0,4.9,1
37.0,10842.0,69.9,57.0,7.2,1
36.3,3557.0,86.5,71.0,6.5,1
37.0,9538.0,42.0,85.0,2.5,2
36.0,11165.0,32.4,66.0,7.0,0
37.3,5403.0,59.3,69.0,8.5,1
36.6,12605.0,57.0,80.0,9.9,1
36.3,9448.0,49.9,73.0,2.2,1
36.5,6448.0,87.5,54.0,7.3,1
37.0,8807.0,79.4,71.0,5.3,1
36.3,9075.0,69.7,85.0,2.1,1
36.2,3317.0,39.8,70.0,6.9,1
36.5,6638.0,74.1,43.0,3.0,1
36.0,5808.0,73.6,74.0,5.0,1
37.5,6613.0,55.5,68.0,4.1,1
36.3,11656.0,85.5,52.0,4.9,1
37.0,7756.0,40.0,53.0,5.9,1
36.7,14164.0,46.0,80.0,4.9,1
36.1,5111.0,33.8,63.0,6.4,0
36.6,6820.0,77.7,61.0,3.9,1
37.0,12017.0,67.3,70.0,7.1,1
36.5,8644.0,48.9,64.0,8.8,1
37.2,8658.0,39.8,71.0,3.8,1
37.1,1747.0,32.4,68.0,6.1,1
37.1,6580.0,40.0,58.0,7.2,1
36.4,4790.0,57.2,65.0,6.5,1
36.1,14991.0,44.8,74.0,4.9,1
36.3,5317.0,45.5,70.0,7.1,1
36.7,13383.0,82.5,69.0,2.2,1
36.9,10467.0,60.9,89.0,5.0,2
35.5,5773.0,73.8,77.0,6.3,1
36.6,8609.0,32.1,79.0,2.2,1
36.7,12768.0,51.9,68.0,6.1,1
36.5,13367.0,58.8,72.0,7.2,1
37.2,3246.0,41.2,66.0,8.1,1
36.8,5754.0,37.2,78.0,2.9,1
37.3,5693.0,82.2,69.0,9.9,1
36.5,1589.0,86.4,72.0,6.8,1
37.1,9375.0,34.7,72.0,4.9,1
37.4,12967.0,50.9,70.0,4.0,1
37.3,6342.0,87.5,99.0,6.6,2
36.1,11361.0,35.0,63.0,9.1,0
36.5,9788.0,68.6,63.0,6.2,1
36.4,6259.0,88.3,77.0,7.3,1
36.8,2975.0,88.7,64.0,4.9,1
36.9,10931.0,58.3,67.0,5.1,1
36.2,12964.0,39.8,59.0,4.3,0
36.6,10602.0,42.1,75.0,7.6,1
35.6,1250.0,83.4,75.0,4.9,1
37.3,4027.0,84.7,67.0,3.5,2
36.3,1973.0,66.5,77.0,5.0,1
36.6,8985.0,76.0,51.0,8.8,0
36.4,11591.0,74.4,63.0,7.9,1
37.2,2548.0,69.7,68.0,4.7,1
35.2,12737.0,79.6,58.0,9.3,0
36.6,8777.0,71.1,53.0,2.6,1
36.5,10660.0,62.0,67.0,2.4,1
36.4,14600.0,44.2,77.0,3.0,1
37.5,2172.0,74.6,83.0,2.9,2
36.2,13617.0,58.4,65.0,2.7,0
37.0,2765.0,47.7,77.0,7.3,1
36.8,6501.0,78.1,76.0,6.8,1
37.2,12920.0,71.8,82.0,7.2,1
36.3,13688.0,86.2,66.0,7.5,1
36.2,8089.0,39.9,52.0,8.1,0
37.1,9317.0,69.0,71.0,3.7,1
36.8,10914.0,44.7,60.0,7.0,1
35.8,12659.0,84.2,63.0,6.6,1
36.3,2701.0,36.0,67.0,9.5,1
36.8,12341.0,69.4,67.0,3.9,1
37.0,7738.0,77.5,71.0,2.5,1
36.3,7309.0,51.3,77.0,7.2,1
35.1,6935.0,87.2,66.0,7.9,1
36.9,8129.0,81.0,74.0,4.3,2
36.0,14231.0,47.7,70.0,6.6,0
35.6,8675.0,30.5,79.0,2.5,1
35.2,14344.0,47.8,68.0,9.7,0
37.0,3524.0,46.9,69.0,2.9,1
36.7,11138.0,83.4,66.0,2.5,1
36.5,12371.0,88.0,68.0,2.4,1
37.3,10508.0,34.2,62.0,5.4,1
36.9,9497.0,58.3,61.0,2.8,1
37.4,8907.0,62.9,78.0,8.0,1
35.9,13053.0,35.6,59.0,9.2,0
36.6,12503.0,52.6,67.0,4.1,0
35.8,2712.0,49.0,80.0,7.0,1
36.5,12880.0,62.2,66.0,2.3,1
36.5,6797.0,69.7,78.0,5.1,1
36.9,4552.0,72.2,64.0,4.3,1
36.6,13177.0,38.2,59.0,3.8,0
36.9,7048.0,78.8,54.0,7.2,1
37.0,12317.0,70.7,83.0,3.0,1
37.7,4688.0,83.3,59.0,8.9,1
36.4,1055.0,57.0,77.0,7.3,1
36.1,7936.0,83.6,60.0,7.7,0
36.7,2403.0,81.9,83.0,9.5,2
36.2,11561.0,56.3,92.0,9.5,1
37.3,4865.0,52.9,53.0,6.4,1
36.5,7211.0,86.0,59.0,6.0,1
36.3,2218.0,72.9,78.0,4.7,1
36.4,5013.0,85.7,75.0,7.7,1
37.0,11941.0,77.8,78.0,6.3,1
36.5,3122.0,66.6,64.0,9.5,1
36.3,10060.0,37.0,90.0,3.9,1
37.4,13844.0,47.5,71.0,4.5,1
36.2,10518.0,88.1,58.0,4.5,0
36.6,12354.0,49.2,67.0,8.4,0
36.9,2526.0,35.6,58.0,2.8,1
35.8,4510.0,72.5,86.0,5.6,1
36.8,13524.0,74.0,63.0,5.4,1
36.1,11011.0,47.1,75.0,2.6,1
37.0,9954.0,47.9,65.0,5.3,1
36.1,10293.0,58.1,64.0,6.1,0
36.9,6799.0,31.3,51.0,2.5,1
37.2,1624.0,77.4,76.0,6.1,2
37.0,11982.0,49.0,83.0,9.7,1
36.7,10502.0,81.2,61.0,9.8,1
36.5,7619.0,78.2,55.0,6.3,1
36.3,13597.0,69.7,78.0,6.1,1
37.3,5706.0,49.5,54.0,4.3,1
36.3,5121.0,61.0,82.0,10.0,1
36.1,13219.0,56.7,61.0,4.2,0
36.9,12158.0,50.3,59.0,5.6,1
36.2,8210.0,80.9,72.0,2.0,1
36.1,2830.0,59.0,60.0,4.8,1
35.9,4011.0,80.0,63.0,2.6,1
36.4,10187.0,36.3,74.0,8.0,1
36.6,6391.0,38.5,46.0,6.5,0
36.7,12711.0,88.6,86.0,6.6,1
37.1,14299.0,65.3,70.0,4.3,1
36.9,12279.0,60.6,57.0,8.5,1
36.5,6286.0,61.4,60.0,2.0,1
36.5,12042.0,42.9,80.0,4.7,1
36.9,5920.0,73.1,76.0,7.3,1
37.2,3339.0,35.1,84.0,9.3,1
36.7,1468.0,64.4,63.0,3.9,1
36.4,6400.0,64.2,73.0,6.3,1
36.1,13650.0,84.9,74.0,6.3,1
35.9,4346.0,61.6,77.0,9.0,1
36.9,3891.0,38.2,81.0,2.4,1
36.9,14577.0,64.4,63.0,5.4,1
36.9,1350.0,35.5,69.0,3.5,2
36.5,12001.0,42.2,64.0,2.2,1
37.3,5499.0,31.9,69.0,3.2,1
36.4,1525.0,60.8,77.0,9.8,1
37.1,13849.0,35.1,53.0,3.7,1
36.6,2955.0,58.2,81.0,9.5,1
36.3,8725.0,86.0,59.0,3.6,1
36.9,4837.0,73.2,67.0,9.5,1
36.8,1913.0,34.6,82.0,7.2,1
36.8,1699.0,43.5,73.0,2.9,1
36.6,2618.0,70.4,73.0,6.7,1
36.6,1999.0,83.7,58.0,4.5,0
37.8,11648.0,32.0,60.0,5.1,1
37.2,7798.0,78.7,79.0,5.5,2
37.0,5800.0,63.7,64.0,5.4,1
36.7,6857.0,62.8,65.0,7.3,1
37.1,14005.0,87.5,80.0,8.1,1
36.9,13751.0,74.9,60.0,4.6,1
36.6,11019.0,81.0,73.0,9.4,1
36.4,13386.0,51.2,70.0,9.5,1
36.6,5475.0,63.3,70.0,2.3,1
35.0,6336.0,66.9,65.0,2.1,0
36.7,9592.0,49.3,64.0,5.4,1
36.4,9731.0,64.2,59.0,6.7,0
37.4,7744.0,44.2,75.0,4.2,1
36.6,6609.0,38.6,63.0,4.1,1
36.0,14807.0,52.4,80.0,7.4,0
36.6,12496.0,74.4,68.0,6.8,1
36.1,7090.0,85.0,59.0,3.3,1
36.8,11182.0,57.5,68.0,9.1,1
36.7,4774.0,68.6,66.0,7.4,1
37.1,2402.0,36.2,80.0,4.9,1
36.2,5934.0,84.3,66.0,7.5,1
36.6,6642.0,64.1,67.0,2.9,1
35.9,1232.0,76.8,84.0,5.7,2
37.0,12407.0,77.7,75.0,3.4,1
36.9,6029.0,45.4,87.0,2.3,2
36.8,9126.0,61.8,83.0,4.7,1
36.6,2035.0,87.6,61.0,3.2,1
36.8,3450.0,35.4,80.0,7.1,1
37.4,13456.0,71.0,85.0,7.4,1
36.5,9522.0,87.7,85.0,3.2,2
36.7,14304.0,48.0,80.0,2.2,1
36.1,14983.0,81.7,80.0,8.3,0
36.2,6206.0,86.0,67.0,2.0,1
36.6,5183.0,74.8,62.0,4.8,1
37.2,13017.0,43.9,66.0,6.0,1
36.5,14981.0,50.0,53.0,8.5,0
36.5,9815.0,32.1,83.0,8.7,1
36.4,12132.0,79.9,67.0,7.8,1
36.3,11944.0,81.0,83.0,4.0,1
36.7,5975.0,68.0,58.0,7.8,1
35.9,9040.0,51.2,81.0,4.0,1
37.2,12663.0,34.6,65.0,3.7,1
36.3,10634.0,75.2,57.0,6.4,1
37.0,1296.0,73.6,86.0,7.4,1
36.0,5714.0,84.8,81.0,2.4,1
36.9,3023.0,73.8,72.0,2.5,1
36.9,4262.0,79.7,70.0,8.3,1
36.8,13677.0,74.8,74.0,8.9,1
36.1,1517.0,67.8,72.0,6.8,1
36.7,4077.0,55.6,62.0,5.4,1
36.0,5334.0,84.1,66.0,8.8,1
36.5,9636.0,69.1,90.0,7.8,1
37.1,8477.0,53.9,97.0,6.6,2
37.0,4056.0,35.0,86.0,4.6,2
36.6,3299.0,47.4,75.0,3.6,1
36.1,4315.0,62.6,67.0,5.3,1
36.9,8035.0,46.5,62.0,4.3,1
36.6,4796.0,43.3,63.0,4.7,1
35.4,14266.0,61.6,64.0,6.1,0
37.0,7494.0,40.2,92.0,3.4,2
36.6,1823.0,78.0,88.0,8.4,1
37.2,11210.0,59.1,77.0,3.2,1
36.1,5604.0,64.4,60.0,5.8,1
35.0,10149.0,38.8,79.0,8.0,0
36.7,4914.0,49.5,68.0,5.9,1
36.7,8990.0,54.6,48.0,4.9,0
35.8,11810.0,78.5,73.0,5.8,0
36.1,13992.0,76.2,62.0,8.8,0
38.0,4656.0,43.4,62.0,9.9,1
36.4,5688.0,67.0,67.0,7.0,1
37.0,7500.0,44.6,65.0,8.3,1
36.3,13980.0,89.3,70.0,2.1,1
35.6,13619.0,87.1,69.0,9.0,1
36.5,2258.0,63.8,51.0,9.6,1
36.5,2847.0,71.9,85.0,6.6,1
36.4,7937.0,78.1,60.0,8.0,0
36.5,2493.0,73.3,60.0,6.1,1
36.7,5838.0,72.0,67.0,4.3,1
36.5,3077.0,87.5,69.0,8.8,1
36.0,9905.0,65.8,85.0,6.8,1
36.8,14293.0,68.2,73.0,6.6,1
35.6,14954.0,81.0,76.0,7.3,1
35.6,6253.0,70.2,73.0,8.8,0
37.0,9386.0,74.0,72.0,7.9,1
36.9,12988.0,44.1,73.0,3.7,1
36.6,2644.0,52.3,51.0,5.7,1
35.9,10654.0,38.8,68.0,9.8,0
36.2,6724.0,60.3,82.0,6.4,1
36.5,3886.0,57.3,109.0,9.5,1
35.8,6639.0,89.8,58.0,8.5,0
36.2,2063.0,66.7,74.0,7.3,1
36.9,10736.0,77.2,64.0,4.8,1
37.3,4538.0,50.0,90.0,4.4,2
36.4,5360.0,79.9,56.0,7.1,1
37.0,2695.0,66.9,76.0,5.5,1
35.6,13105.0,71.8,56.0,8.4,0
36.9,7908.0,47.7,67.0,8.1,1
36.2,9010.0,62.9,70.0,4.5,1
36.8,8972.0,68.0,81.0,7.6,1
36.5,6747.0,65.3,59.0,6.0,1
37.3,3695.0,84.9,77.0,4.6,2
36.2,11432.0,83.9,70.0,5.3,1
36.9,2779.0,88.3,73.0,9.2,1
36.5,2454.0,70.0,80.0,4.9,1
36.5,10942.0,88.3,57.0,4.3,1
36.5,3924.0,79.9,78.0,4.8,1
36.2,5295.0,46.2,64.0,3.7,1
36.6,7653.0,55.6,81.0,6.4,1
36.6,7291.0,44.3,73.0,3.2,1
36.7,10920.0,30.3,68.0,8.5,1
36.6,9728.0,41.3,64.0,3.8,1
37.0,10022.0,30.2,78.0,6.8,1
37.1,10997.0,73.2,83.0,3.0,1
36.1,5097.0,55.5,65.0,9.8,1
37.0,5513.0,48.8,59.0,5.6,1
36.0,7132.0,75.7,77.0,8.6,1
36.9,5304.0,79.9,56.0,8.1,1
36.9,14789.0,88.5,57.0,7.7,1
35.6,12397.0,68.5,59.0,8.6,0
36.6,3305.0,57.7,66.0,2.8,1
36.4,1078.0,48.3,57.0,7.4,1
36.2,1599.0,43.3,51.0,4.1,0
37.3,4417.0,42.8,59.0,8.3,1
36.3,2600.0,54.6,76.0,9.7,1
36.2,8467.0,89.5,57.0,9.2,0
36.6,13012.0,30.1,67.0,2.9,1
36.9,11315.0,41.8,89.0,5.0,1
36.5,4019.0,41.3,70.0,4.9,1
37.2,6590.0,73.0,73.0,3.0,2
36.9,8111.0,51.1,61.0,2.8,1
35.5,12343.0,57.4,92.0,5.1,1
36.3,12748.0,38.9,65.0,9.9,0
36.3,13736.0,54.3,68.0,6.6,0
36.8,8129.0,36.2,83.0,7.0,1
35.3,10720.0,62.0,68.0,5.8,1
37.9,2565.0,35.9,70.0,7.3,1
36.9,8914.0,77.4,67.0,9.7,1
36.7,4482.0,64.0,67.0,6.7,1
37.2,7044.0,73.4,74.0,2.5,1
